threshold,far,frr,acc,tpr,tnr,ppv,npv,f1_score
0.5,0.0,0.6543613198301209,0.6661666666666667,0.34563868016987914,1.0,1.0,0.5946985026305139,0.5137169215829085
0.51,0.0,0.6710225416530545,0.6576666666666666,0.3289774583469454,1.0,1.0,0.5886240737031845,0.4950835791543756
0.52,0.0,0.6844168572361973,0.6508333333333334,0.31558314276380267,1.0,1.0,0.5838299562971792,0.47976160913831634
0.53,0.0,0.6951976478275074,0.6453333333333333,0.30480235217249263,1.0,1.0,0.5800276297611999,0.46720080120180274
0.54,0.0,0.7082652727866711,0.6386666666666667,0.291734727213329,1.0,1.0,0.5754846289406697,0.4516944865958523
0.55,0.0,0.7232930414897093,0.631,0.27670695851029076,1.0,1.0,0.5703473704638075,0.43346980552712383
0.56,0.0,0.7373407383208102,0.6238333333333334,0.2626592616791898,1.0,1.0,0.5656274056966898,0.4160413971539456
0.57,0.0,0.7504083632799738,0.6171666666666666,0.24959163672002613,1.0,1.0,0.5613063407181055,0.3994771241830065
0.58,0.0,0.7638026788631166,0.6103333333333333,0.23619732113688338,1.0,1.0,0.5569452340344893,0.38213530655391126
0.59,0.0,0.7752368507023848,0.6045,0.22476314929761515,1.0,1.0,0.5532756024096386,0.36703120832221925
0.6,0.0,0.7860176412936949,0.599,0.21398235870630514,1.0,1.0,0.5498596819457436,0.35252960172228204
0.61,0.0,0.7987585756288794,0.5925,0.20124142437112055,1.0,1.0,0.5458766716196136,0.3350557519717161
0.62,0.0,0.8095393662201895,0.587,0.1904606337798105,1.0,1.0,0.542551227616762,0.3199780461031833
0.63,0.0,0.8229336818033323,0.5801666666666667,0.17706631819666777,1.0,1.0,0.5384756320996702,0.30086039411601445
0.64,0.0,0.8340411630186214,0.5745,0.16595883698137864,1.0,1.0,0.5351420247632921,0.2846735780330625
0.65,0.0,0.8444952629859523,0.5691666666666667,0.15550473701404768,1.0,1.0,0.532041998551774,0.2691546508340401
0.66,0.0,0.8520091473374715,0.5653333333333334,0.1479908526625286,1.0,1.0,0.5298359473589328,0.2578258394991463
0.67,0.0,0.8605031035609279,0.561,0.1394968964390722,1.0,1.0,0.5273640767988516,0.24483944954128442
0.68,0.0,0.8676902972884678,0.5573333333333333,0.13230970271153217,1.0,1.0,0.5252904378909741,0.23369878822850548
0.69,0.0,0.8742241097680497,0.554,0.12577589023195035,1.0,1.0,0.523419412288513,0.22344747533372025
0.7,0.0,0.8833714472394643,0.5493333333333333,0.11662855276053577,1.0,1.0,0.520822257664363,0.20889409011117613
0.71,0.0,0.8921920940868997,0.5448333333333333,0.1078079059131003,1.0,1.0,0.518342151675485,0.19463285166617517
0.72,0.0,0.9013394315583143,0.5401666666666667,0.09866056844168572,1.0,1.0,0.5157950157950157,0.17960154623847754
0.73,0.0,0.9124469127736033,0.5345,0.0875530872263966,1.0,1.0,0.5127355198883461,0.16100931210573746
0.74,0.0,0.9186540346292061,0.5313333333333333,0.08134596537079386,1.0,1.0,0.5110415579899148,0.15045317220543808
0.75,0.0,0.921920940868997,0.5296666666666666,0.07807905913100294,1.0,1.0,0.5101544870682173,0.14484848484848484
0.76,0.0,0.9258412283567462,0.5276666666666666,0.07415877164325384,1.0,1.0,0.509094058548415,0.1380778588807786
0.77,0.0,0.9304148970924534,0.5253333333333333,0.06958510290754655,1.0,1.0,0.507862450319682,0.1301160659743433
0.78,0.0,0.9362953283240771,0.5223333333333333,0.0637046716759229,1.0,1.0,0.5062876830318691,0.1197788697788698
0.8,0.0,0.9447892845475335,0.518,0.055210715452466516,1.0,1.0,0.5040301835019723,0.1046439628482972
0.81,0.0,0.9483828814113034,0.5161666666666667,0.051617118588696505,1.0,1.0,0.5030811365970558,0.09816713264989128
